amenitiesId,amenities
NEWAMT465,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Dedicated workspace', 'Keypad', 'Bathtub', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Luggage dropoff allowed', 'Long term stays allowed', 'Mosquito net', 'Paid parking on premises', 'Shower gel', 'Conditioner', 'Cleaning products', 'Drying rack for clothing']"
NEWAMT466,"['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Hot water', 'Free street parking', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Microwave', 'Refrigerator', 'Oven', 'Stove', 'Keypad', 'Long term stays allowed', 'Bed linens', 'Extra pillows and blankets', 'Fire extinguisher', 'Carbon monoxide alarm', 'Smoke alarm']"
NEWAMT467,"['Indoor fireplace', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Ceiling fan', 'Dining table', 'Toaster', 'Paid parking on premises', 'Freezer', 'Baking sheet', 'Laundromat nearby', 'Clothing storage']"
NEWAMT468,"['Kitchen', 'Wifi', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Private entrance', 'Crib', 'Pack ’n play/Travel crib', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Dining table', 'Toaster', 'Freezer', 'Shower gel', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
NEWAMT469,"['Elevator', 'Gym', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Dedicated workspace', 'TV', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Body soap', 'Conditioner', 'Hot water', 'Bed linens', 'Clothing storage', 'Ethernet connection', 'Children’s books and toys', 'Carbon monoxide alarm', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Coffee maker', 'Cooking basics', 'Dining table', 'Dishes and silverware', 'Dishwasher', 'Freezer', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Toaster', 'Laundromat nearby', 'BBQ grill', 'Fire pit', 'Backyard', 'Outdoor dining area', 'Outdoor furniture', 'Paid parking off premises', 'Cleaning available during stay', 'Long term stays allowed']"
NEWAMT470,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Crib', 'Pack ’n play/Travel crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Host greets you']"
NEWAMT471,"['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Sound system', 'Dining table', 'Toaster', 'Freezer', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage', 'Wine glasses']"
NEWAMT472,"['Kitchen', 'Wifi', 'Washer', 'TV', 'Air conditioning', 'Lockbox']"
NEWAMT473,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed']"
NEWAMT474,"['Free parking on premises', 'Indoor fireplace', 'Kitchen', 'Wifi', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Mini fridge', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Portable fans', 'Shower gel', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Wine glasses']"
NEWAMT475,"['Free parking on premises', 'Kitchen', 'Wifi', 'Dedicated workspace', 'TV', 'Air conditioning', 'Keypad', 'Coffee maker', 'Refrigerator', 'Backyard']"
NEWAMT476,"['Free parking on premises', 'Gym', 'Kitchen', 'Wifi', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Building staff', 'Private entrance', 'Outlet covers', 'High chair', 'Window guards', 'Table corner guards', 'Babysitter recommendations', 'Room-darkening shades', 'Children’s dinnerware', 'Game console', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'EV charger', 'BBQ grill', 'Patio or balcony', 'Backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Kitchenette', 'Mini fridge', 'Outdoor dining area', 'Mosquito net', 'Safe', 'Dining table', 'Toaster', 'Freezer', 'Rice maker', 'Board games', 'Portable fans', 'Record player', 'Shower gel', 'Baking sheet', 'Barbecue utensils', 'Bread maker', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage', 'Wine glasses']"
NEWAMT477,"['Free parking on premises', 'Wifi', 'Hangers', 'Essentials', 'Heating', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm', 'Private entrance', 'Keypad']"
NEWAMT478,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Dedicated workspace', 'Keypad', 'Private entrance', 'Bathtub', 'High chair', 'Baby safety gates', 'Children’s books and toys', 'Fireplace guards', 'Crib', 'Pack ’n play/Travel crib', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Waterfront', 'Paid parking on premises', 'Shower gel', 'Baking sheet', 'Barbecue utensils']"
NEWAMT479,"['Free parking on premises', 'Kitchen', 'Wifi', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Paid parking on premises']"
NEWAMT480,"['Hair dryer', 'Hot water', 'Shampoo', 'Essentials', 'Bed linens', 'Dryer', 'Hangers', 'Iron', 'Washer', 'Cable TV', 'TV', 'Air conditioning', 'Heating', 'Carbon monoxide alarm', 'Lock on bedroom door', 'Smoke alarm', 'Dedicated workspace', 'Wifi', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Luggage dropoff allowed']"
NEWAMT481,"['Free parking on premises', 'Elevator', 'Gym', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'High chair', 'Room-darkening shades', 'Game console', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Ceiling fan', 'Outdoor dining area', 'Sound system', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Rice maker', 'Board games', 'Portable fans', 'Record player', 'Shower gel', 'Baking sheet', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
NEWAMT482,"['Elevator', 'Pool', 'Gym', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Keypad', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed']"
NEWAMT483,"['Elevator', 'Pool', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Building staff', 'Private entrance', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Backyard', 'Waterfront', 'Hot water kettle', 'Safe', 'Dining table', 'Toaster', 'Freezer', 'Portable fans', 'Baking sheet', 'Cleaning products', 'Wine glasses']"
NEWAMT484,"['Elevator', 'Gym', 'Kitchen', 'Wifi', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Keypad', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed']"
NEWAMT485,"['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Dedicated workspace', 'Hangers', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove']"
NEWAMT486,"['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'EV charger', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Ceiling fan', 'Dining table', 'Freezer', 'Pour-over coffee', 'Board games', 'Keurig coffee machine', 'Nespresso machine', 'Portable fans', 'Shower gel', 'Baking sheet', 'Conditioner', 'Trash compactor', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage', 'Wine glasses']"
NEWAMT487,"['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm']"
NEWAMT488,"['Kitchen', 'Wifi', 'Cable TV', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Host greets you']"
NEWAMT489,"['Indoor fireplace', 'Kitchen', 'Wifi', 'Cable TV', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Bathtub', 'Cleaning products', 'Conditioner', 'Hot water', 'Bed linens', 'Clothing storage', 'Extra pillows and blankets', 'Room-darkening shades', 'Ethernet connection', 'Baby safety gates', 'Outlet covers', 'Pack ’n play/Travel crib', 'Table corner guards', 'Carbon monoxide alarm', 'Smoke alarm', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Freezer', 'Hot water kettle', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Toaster', 'Wine glasses', 'Laundromat nearby', 'Paid parking off premises', 'Cleaning available during stay', 'Long term stays allowed', 'Luggage dropoff allowed', 'Host greets you']"
NEWAMT490,"['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Dedicated workspace', 'TV', 'Hangers', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Long term stays allowed', 'Cleaning available during stay', 'Host greets you', 'Hot water kettle', 'Kitchenette', 'Outdoor dining area', 'Dining table', 'Outdoor furniture', 'Freezer', 'Keurig coffee machine', 'Baking sheet', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
NEWAMT491,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Keypad', 'Private entrance', 'High chair', 'Children’s books and toys', 'Pack ’n play/Travel crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Long term stays allowed']"
NEWAMT492,"['Free parking on premises', 'Gym', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Hot water kettle', 'Ceiling fan', 'Mini fridge', 'Sound system', 'Mosquito net', 'Toaster', 'Freezer', 'Portable fans', 'Shower gel', 'Barbecue utensils', 'Trash compactor', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage', 'Wine glasses']"
NEWAMT493,"['TV', 'Wifi', 'Air conditioning', 'Free parking on premises', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Iron', 'Dedicated workspace', 'Keypad', 'Hot water', 'Microwave', 'Refrigerator', 'Luggage dropoff allowed', 'Long term stays allowed']"
NEWAMT494,"['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Dryer', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Children’s books and toys', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Backyard', 'Long term stays allowed', 'Sound system', 'Outdoor shower', 'Fire pit', 'Safe', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Pool table', 'Portable fans', 'Shower gel', 'Barbecue utensils', 'Bread maker', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
NEWAMT495,"['Free parking on premises', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Dedicated workspace', 'TV', 'Hangers', 'Hair dryer', 'Shampoo', 'Essentials', 'Heating', 'Air conditioning', 'Free street parking', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Smart lock', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Game console', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Backyard', 'Long term stays allowed', 'Ceiling fan', 'Outdoor dining area', 'Sound system', 'Dining table', 'Toaster', 'Outdoor furniture', 'Freezer', 'Pour-over coffee', 'Board games', 'Record player', 'Shower gel', 'Baking sheet', 'Barbecue utensils', 'Conditioner', 'Cleaning products', 'Clothing storage', 'Wine glasses']"
NEWAMT496,"['Hair dryer', 'Hot water', 'Essentials', 'Hangers', 'Iron', 'Air conditioning', 'Heating', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lock on bedroom door', 'Smoke alarm', 'Wifi', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Stove', 'Free street parking', 'Keypad']"
NEWAMT497,"['Bathtub', 'Body soap', 'Conditioner', 'Hair dryer', 'Hot water', 'Shampoo', 'Essentials', 'Bed linens', 'Clothing storage', 'Extra pillows and blankets', 'Hangers', 'Iron', 'Ethernet connection', 'TV', 'Air conditioning', 'Heating', 'Carbon monoxide alarm', 'Fire extinguisher', 'Smoke alarm', 'Wifi', 'Coffee maker', 'Keurig coffee machine', 'Microwave', 'Mini fridge', 'Laundromat nearby', 'Private entrance', 'Single level home', 'Keypad']"
NEWAMT498,"['Free parking on premises', 'Kitchen', 'Wifi', 'Washer', 'Iron', 'TV', 'Hair dryer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics']"
NEWAMT499,"['Hair dryer', 'Hot water', 'Shampoo', 'Essentials', 'Hangers', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Indoor fireplace', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Lock on bedroom door', 'Smoke alarm', 'Wifi', 'Kitchen', 'Elevator', 'Free parking on premises']"
