listingId,airbnbPropertyId,bedrooms,bathrooms,maxGuests,listingTitle,propertyType,listingType,listingURL,pictureURL,createdDate,cancellationPolicy,instantBookable,petsAllowed
SANLIS16,24309390,2,2,6,2 Spacious Private BR Close to Golden Gate Park,Private room in home,private_room,http://airbnb.com/rooms/24309390,https://a0.muscache.com/im/pictures/639c5367-1877-4139-80d8-cc553446344a.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS17,45814991,2,1,4,Cozy Garden Apartment in Sunny Mission District,Entire rental unit,entire_home,http://airbnb.com/rooms/45814991,https://a0.muscache.com/im/pictures/67ef9383-67a1-4d54-9d89-0d972deeb2e4.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS18,23685499,1,1,4,"Renovated Victorian Hayes Valley, City Hall, Opera",Room in hotel,private_room,http://airbnb.com/rooms/23685499,https://a0.muscache.com/im/pictures/miso/Hosting-23685499/original/15bf47c5-4ae3-4be6-8852-00085bd04e6d.jpeg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
SANLIS19,25869469,1,4,2,Modern Room - SF Jazz - Bill Graham - Chase Center,Private room in serviced apartment,private_room,http://airbnb.com/rooms/25869469,https://a0.muscache.com/im/pictures/miso/Hosting-25869469/original/21c2f685-ae71-407d-b0cd-04bbffb23282.jpeg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS20,2592518,2,1,5,Total Gem Two Bedroom Home,Entire home,entire_home,http://airbnb.com/rooms/2592518,https://a0.muscache.com/im/pictures/89752547/f6699fa3_original.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS21,17717979,1,0,2,Standard Double with shared bath,Private room in rental unit,private_room,http://airbnb.com/rooms/17717979,https://a0.muscache.com/im/pictures/10d16e84-7a17-4adc-8578-8cf5c511d234.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS22,42815848,Studio,1,4,Studio Suite near San Franciscos Union Square,Room in hotel,private_room,http://airbnb.com/rooms/42815848,https://a0.muscache.com/im/pictures/miso/Hosting-42815848/original/cb70699c-7ec3-47c3-8749-768cbff7ac77.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS23,2468125,1,1,2,DONATELLO near Moscone and Union Sq,Private room in rental unit,private_room,http://airbnb.com/rooms/2468125,https://a0.muscache.com/im/pictures/32701399/c6ad7c84_original.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS24,43089212,1,1,2,Airy Private Room and Bath,Private room in home,private_room,http://airbnb.com/rooms/43089212,https://a0.muscache.com/im/pictures/dababcdd-fffb-4e43-a7cb-69eae1711efe.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS25,49041741,2,2,7,Sunset Gem Cozy Retreat with Private Garage Access,Entire rental unit,entire_home,http://airbnb.com/rooms/49041741,https://a0.muscache.com/im/pictures/039f5469-dfaa-4907-adb6-a35550aff5c4.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS26,31057117,1,1,2,"Large & Private: Living Room, Bedroom, Bath, Entry",Private room in home,private_room,http://airbnb.com/rooms/31057117,https://a0.muscache.com/im/pictures/c800e641-d135-458e-bf80-244943faa20c.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS27,51171654,Studio,1,2,Standard Double in Haight-Ashbury Boutique Hotel,Room in boutique hotel,private_room,http://airbnb.com/rooms/51171654,https://a0.muscache.com/im/pictures/miso/Hosting-51171654/original/592c308f-8267-49a3-8c4a-fa40ddf349cb.jpeg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS28,6336315,1,1,2,Edwardian Condo Centrally Located,Private room in condo,private_room,http://airbnb.com/rooms/6336315,https://a0.muscache.com/im/pictures/148925ff-e782-42bf-a8d0-4282b71648ed.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS29,49263227,1,1,2,"Yoga Room: Good vibes, natural light, tall ceiling",Private room in home,private_room,http://airbnb.com/rooms/49263227,https://a0.muscache.com/im/pictures/d65d6f88-8843-4a1f-b180-995c8c834ee3.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS30,7923146,2,1,4,Sunny 2b/1b with great Bay views!!!,Entire condo,entire_home,http://airbnb.com/rooms/7923146,https://a0.muscache.com/im/pictures/100949457/89149e21_original.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
SANLIS31,32870699,1,1,4,Condo in Awesome Location-Fishermans Wharf,Room in boutique hotel,private_room,http://airbnb.com/rooms/32870699,https://a0.muscache.com/im/pictures/2d08dd87-3c9a-4035-b09a-53e155d06ca7.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS32,7459988,2,1,4,Nautical 2BR (our 2nd home) Open August 20,Entire condo,entire_home,http://airbnb.com/rooms/7459988,https://a0.muscache.com/im/pictures/c56d07c8-2a8c-4acd-90e1-36342ee9eec9.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS33,10477793,1,1,2,"Studio Apartment w/ Ensuite Bathroom, & Ocean View",Private room in guest suite,private_room,http://airbnb.com/rooms/10477793,https://a0.muscache.com/im/pictures/airflow/Hosting-10477793/original/2770c310-d4e1-4d54-829f-c0adbb2492ee.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS34,32048914,1,1,2,Private Bed/Bath next to John Mclaren Park 2,Private room in home,private_room,http://airbnb.com/rooms/32048914,https://a0.muscache.com/im/pictures/9f77b15f-a187-46f6-82cf-c55e900ca6c5.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS35,23568246,1,1,2,Private suite in Noe Valley,Entire guest suite,entire_home,http://airbnb.com/rooms/23568246,https://a0.muscache.com/im/pictures/7d21ec63-a31d-4353-aacc-2574ac275f3b.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS36,3712976,2,1,4,"Quiet, Elegant, Everything You Need",Entire rental unit,entire_home,http://airbnb.com/rooms/3712976,https://a0.muscache.com/im/pictures/71166731/84d5c00a_original.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS37,31206489,1,1,2,Beautiful room in an 1890 Noe Valley Victorian,Private room in home,private_room,http://airbnb.com/rooms/31206489,https://a0.muscache.com/im/pictures/eb7f583b-d98b-480a-a087-39a19bb0c8ec.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS38,51623431,2,2,6,Upstairs & large place with stunning garden,Entire home,entire_home,http://airbnb.com/rooms/51623431,https://a0.muscache.com/im/pictures/miso/Hosting-51623431/original/59def477-816b-4571-a588-44d64511e879.jpeg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS39,2825966,1,1,1,Cole Central Studio!,Entire townhouse,entire_home,http://airbnb.com/rooms/2825966,https://a0.muscache.com/im/pictures/36658759/e7efa31f_original.jpg?aki_policy=small,08/10/2022,strict_14_with_grace_period,False,False
SANLIS40,14654471,1,1,2,Affordable private room in SF,Private room in home,private_room,http://airbnb.com/rooms/14654471,https://a0.muscache.com/im/pictures/42d54b99-247e-4702-aefa-12cb20055845.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS41,45542268,3,2,6,3 blocks to Golden Gate Park from Lovely 3BR Home,Entire rental unit,entire_home,http://airbnb.com/rooms/45542268,https://a0.muscache.com/im/pictures/04b546a2-7b4c-43aa-acf2-b8667bd95061.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS42,15220043,2,1,4,Garden Home in Sunny Noe Valley Near The Castro,Entire home,entire_home,http://airbnb.com/rooms/15220043,https://a0.muscache.com/im/pictures/7f185742-8d82-48ec-ac29-b4c50cd05b96.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS43,4936887,2,1,5,Huge 2 BR Flat in Historic Victorian with Parking  / W/D,Entire guest suite,entire_home,http://airbnb.com/rooms/4936887,https://a0.muscache.com/im/pictures/prohost-api/Hosting-4936887/original/c01185c4-ac34-4fed-8aff-4304dd2b9134.jpeg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS44,1336998,1,2,2,Beautiful room in San Francisco,Private room in rental unit,private_room,http://airbnb.com/rooms/1336998,https://a0.muscache.com/im/pictures/29578514/36e28349_original.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS45,38077792,Studio,1,2,Inn at the Opera,Entire rental unit,entire_home,http://airbnb.com/rooms/38077792,https://a0.muscache.com/im/pictures/bbb4ace5-01ce-41b6-ac1e-e2af02da17ad.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS46,30851994,1,1,2,Artist Apartment with Views,Entire rental unit,entire_home,http://airbnb.com/rooms/30851994,https://a0.muscache.com/im/pictures/f50d8ca0-1c54-4953-9281-34905432862b.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS47,13284332,Studio,1,4,Studio at Donatello Hotel near Union Square,Room in hotel,private_room,http://airbnb.com/rooms/13284332,https://a0.muscache.com/im/pictures/miso/Hosting-13284332/original/3415f1a2-aa44-491a-bde8-ca143e246097.jpeg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
SANLIS48,1506702,3,2,5,Spacious 3 BD Cow Hollow Flat,Entire condo,entire_home,http://airbnb.com/rooms/1506702,https://a0.muscache.com/im/pictures/50045064/258cb026_original.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS49,3116974,2,1,4,Amazing Location with Breathtaking Bay Views,Entire rental unit,entire_home,http://airbnb.com/rooms/3116974,https://a0.muscache.com/im/pictures/7c66dc63-b9f9-4a6b-a78d-4b23e48e7c52.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS50,51929867,2,1,4,Cozy Garden unit 2 BR 1 BA Nice Place Free Parking,Entire home,entire_home,http://airbnb.com/rooms/51929867,https://a0.muscache.com/im/pictures/miso/Hosting-51929867/original/a8b5c706-45ad-4abe-94ab-ac69c8aa8554.jpeg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS51,4959980,2,1,5,"2BR Garden Suite w/Trampoline, free SF Zoo passes",Entire guest suite,entire_home,http://airbnb.com/rooms/4959980,https://a0.muscache.com/im/pictures/fd6308a0-721a-4917-83be-e18a8fa78e64.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS52,878935,2,1,4,"2BR: Clean, cozy, family friendly spot next to GGP",Entire rental unit,entire_home,http://airbnb.com/rooms/878935,https://a0.muscache.com/im/pictures/25082529/3b16b443_original.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS53,52641635,1,1,2,Spacious 2 Room in Mission District Victorian,Private room in home,private_room,http://airbnb.com/rooms/52641635,https://a0.muscache.com/im/pictures/12bc7e16-b0d7-4c32-825f-dea12231b6d8.jpg?aki_policy=small,13/12/2022,flexible,False,False
SANLIS54,400433,2,2,4,"Stylish Mission Condo, steps to Dolores Park",Entire rental unit,entire_home,http://airbnb.com/rooms/400433,https://a0.muscache.com/im/pictures/f4c96c01-94ba-4170-9e58-d25d853dce8e.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS55,10455995,1,1,2,Private Room & Bath with Bay View!,Private room in home,private_room,http://airbnb.com/rooms/10455995,https://a0.muscache.com/im/pictures/31dc0c7c-905a-4571-b591-5e38f7e6cc27.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS56,43840354,Studio,1,2,La Monarca By Kasa | Live in Nob Hill Neighborhood,Entire rental unit,entire_home,http://airbnb.com/rooms/43840354,https://a0.muscache.com/im/pictures/prohost-api/Hosting-43840354/original/470d6cc7-18ce-4c8e-a2c5-a1749602f466.jpeg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS57,51790253,Studio,1,2,Modern Studio Minimal Living Maximum Lifestyle 305,Room in aparthotel,private_room,http://airbnb.com/rooms/51790253,https://a0.muscache.com/im/pictures/ac6e5839-c701-4f13-ac8b-89a47d2b7e74.jpg?aki_policy=small,12/12/2022,moderate,False,False
SANLIS58,41544575,1,1,2,Superior King Room with Ensuite Bathroom,Room in hotel,private_room,http://airbnb.com/rooms/41544575,https://a0.muscache.com/im/pictures/prohost-api/Hosting-41544575/original/4bf674cf-8469-40b8-ae35-3065c8dd2ddd.jpeg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS59,46512891,1,1,2,"Peaceful Private Room C, 3 Min Walk To Ocean Beach",Private room in home,private_room,http://airbnb.com/rooms/46512891,https://a0.muscache.com/im/pictures/miso/Hosting-46512891/original/f93dee5b-b5d3-4b9a-86ec-0cd6932bdece.jpeg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS60,35512958,Studio,1,2,Stunning Serene Garden Studio near GG Park,Entire guest suite,entire_home,http://airbnb.com/rooms/35512958,https://a0.muscache.com/im/pictures/b4022d6f-9f19-47ae-b72f-45049b8aec8c.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS61,6091945,1,1,1,Large Room in Residential SF Home,Private room in home,private_room,http://airbnb.com/rooms/6091945,https://a0.muscache.com/im/pictures/87946303/6c793c43_original.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS62,77175,1,1,2,Private Studio with Kitchenette,Entire home,entire_home,http://airbnb.com/rooms/77175,https://a0.muscache.com/im/pictures/miso/Hosting-77175/original/78cb9c55-709a-4bd7-998d-f23f6412c696.jpeg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS63,12041223,1,1,2,Jaspers Studio,Private room in guest suite,private_room,http://airbnb.com/rooms/12041223,https://a0.muscache.com/im/pictures/77ba569c-74f7-4f4b-8fd4-7673ef1efe2a.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS64,27980774,1,1,2,Castro Retreat,Private room in condo,private_room,http://airbnb.com/rooms/27980774,https://a0.muscache.com/im/pictures/miso/Hosting-27980774/original/9d88cc4c-da45-4fee-b0d1-c8a9e39ba0e3.jpeg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS65,18359884,1,1,2,Sunrise Garden Suite with Bedroom City/Bay View,Entire guest suite,entire_home,http://airbnb.com/rooms/18359884,https://a0.muscache.com/im/pictures/d50fa586-0853-4c9d-b194-a9da78301b19.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
SANLIS66,22015376,2,2,5,Huge 2BD/2BA Apartment in Heart of The Castro,Entire rental unit,entire_home,http://airbnb.com/rooms/22015376,https://a0.muscache.com/im/pictures/fce3d52c-2952-495a-86c3-186c990aa338.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS67,33224082,1,1,2,Warm & cozy sunny room in heart of Mission Dist.,Private room in condo,private_room,http://airbnb.com/rooms/33224082,https://a0.muscache.com/im/pictures/miso/Hosting-33224082/original/8f4a4c0c-bed0-4247-a818-0aebccfe397a.jpeg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS68,29757684,1,1,2,Duboce Triangle Sunny Middle Floor unit,Entire rental unit,entire_home,http://airbnb.com/rooms/29757684,https://a0.muscache.com/im/pictures/b54f2bfd-e522-4028-a138-3e6ad7bc6ad1.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS69,42205156,Studio,1,2,SAN FRANCISCO Downtown Conventions,Private room in rental unit,private_room,http://airbnb.com/rooms/42205156,https://a0.muscache.com/im/pictures/414d30df-eb3a-436b-b6e5-90a58ac88a5a.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
SANLIS70,2221057,2,1,4,Private Beach Side 2 bedroom,Entire home,entire_home,http://airbnb.com/rooms/2221057,https://a0.muscache.com/im/pictures/0ea46de6-6285-4249-aeb1-02506d353e3f.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS71,53258020,1,1,2,Panoramic View Room in 1890 Noe Valley Victorian,Private room in home,private_room,http://airbnb.com/rooms/53258020,https://a0.muscache.com/im/pictures/66b676d5-39de-441b-bf32-e15cbe960299.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS72,17642091,2,1,3,Audrey & Nicks Place,Entire guest suite,entire_home,http://airbnb.com/rooms/17642091,https://a0.muscache.com/im/pictures/af76c76b-0282-439a-ae00-396939ac614b.jpg?aki_policy=small,31/07/2023,flexible,False,False
SANLIS73,2521327,1,1,2,1BR Unit with parking in San Francisco,Entire home,entire_home,http://airbnb.com/rooms/2521327,https://a0.muscache.com/im/pictures/miso/Hosting-2521327/original/7d06baf4-583d-48f0-90ec-d587c6dbaa67.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS74,48916461,1,1,1,Cozy Masterbedroom with Priv Bath near UCSF,Private room in home,private_room,http://airbnb.com/rooms/48916461,https://a0.muscache.com/im/pictures/95532400/86a9c288_original.jpg?aki_policy=small,12/12/2022,flexible,False,False
SANLIS75,32072704,1,1,2,Park Place North | Inner Richmond,Entire rental unit,entire_home,http://airbnb.com/rooms/32072704,https://a0.muscache.com/im/pictures/41d84770-3704-4aae-8e3e-872dcc41dec5.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS76,5632452,2,1,4,Charming 1 bedroom in law Inner Sunset at UCSF,Entire home,entire_home,http://airbnb.com/rooms/5632452,https://a0.muscache.com/im/pictures/12235b29-877f-4b34-b24d-e8585c506942.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS77,12797906,2,2,4,Spacious 2 Bedroom Flat in Vibrant Inner Sunset,Entire home,entire_home,http://airbnb.com/rooms/12797906,https://a0.muscache.com/im/pictures/3e19ab8a-7281-4eae-893d-a4b32a68baa5.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS78,232060,1,1,2,Forest Garden Suite Near UCSF- Monthly Only,Entire guest suite,entire_home,http://airbnb.com/rooms/232060,https://a0.muscache.com/im/pictures/bf4409e0-324e-49a9-876e-439cd146c1b2.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS79,20425693,1,1,2,Buena Vista Retreat,Entire rental unit,entire_home,http://airbnb.com/rooms/20425693,https://a0.muscache.com/im/pictures/9beb5e7f-5a75-4035-866f-5d88bb94b879.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS80,23217998,1,1,2,Business Ready in the Heart of The Castro * W/D,Private room in townhouse,private_room,http://airbnb.com/rooms/23217998,https://a0.muscache.com/im/pictures/prohost-api/Hosting-23217998/original/785b64b5-14f6-4f40-8867-9da5470ebf67.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS81,17794868,1,1,2,HERBERT Room with Private Bathroom,Private room in rental unit,private_room,http://airbnb.com/rooms/17794868,https://a0.muscache.com/im/pictures/miso/Hosting-17794868/original/0a301977-dd38-4a1f-98d3-cda6857fb248.png?aki_policy=small,31/07/2023,flexible,False,False
SANLIS82,47982211,1,1,4,1 Bedroom Suite in the Heart of Fishermans Wharf,Entire serviced apartment,entire_home,http://airbnb.com/rooms/47982211,https://a0.muscache.com/im/pictures/miso/Hosting-40898375/original/ff9476a6-b868-4b5b-8ba6-9ff1316ff63d.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS83,22190418,1,1,1,Master upstairs sunny queen room Mission Terrace,Private room in home,private_room,http://airbnb.com/rooms/22190418,https://a0.muscache.com/im/pictures/a1bcac74-5cf0-453b-aba3-ce596a270c9d.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS84,2042095,1,1,2,Quiet Bedroom & Bath / 180 Deck View,Private room in home,private_room,http://airbnb.com/rooms/2042095,https://a0.muscache.com/im/pictures/d43dd5e7-bca8-4be5-880f-1a5e0ecc17b0.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
SANLIS85,16858141,1,2,2,"Easy Parking, TV, Kitchen, Desk & Massage Chair",Private room in home,private_room,http://airbnb.com/rooms/16858141,https://a0.muscache.com/im/pictures/2abe23fc-e17d-4fc0-aa06-eefa9a43e1a4.jpg?aki_policy=small,31/07/2023,moderate,False,False
SANLIS86,14705126,2,2,6,Large Bright 2 Bedroom w L Deck & One Free Parking,Entire rental unit,entire_home,http://airbnb.com/rooms/14705126,https://a0.muscache.com/im/pictures/2f1fedf3-fed7-4722-bc04-735458def5a1.jpg?aki_policy=small,31/07/2023,moderate,False,False
