reviewId,numberOfReviews,locationRating,communicationRating,overallRating,accuracyRating,valueRating,checkinRating,cleanlinessRating
TOKREV371,17,9,10,4.9,10,10,10,10
TOKREV372,4,9,10,4.8,10,9,10,10
TOKREV373,41,10,10,4.8,10,9,10,10
TOKREV374,5,10,10,4.6,9,10,9,9
TOKREV375,66,9,10,4.9,10,10,10,10
TOKREV376,193,9,10,4.6,10,9,9,9
TOKREV377,247,9,10,4.5,9,9,9,9
TOKREV378,77,10,10,4.8,10,10,10,9
TOKREV379,102,10,9,4.8,9,9,9,9
TOKREV380,27,9,10,4.8,10,9,10,10
TOKREV381,57,9,9,4.2,9,9,9,7
TOKREV382,60,9,10,4.8,10,10,10,10
TOKREV383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV384,20,10,10,5,10,10,10,10
TOKREV385,32,10,10,5,10,10,10,10
TOKREV386,7,10,10,4.8,10,10,10,10
TOKREV387,65,10,10,4.7,9,9,9,10
TOKREV388,115,9,9,4.7,9,8,9,9
TOKREV389,3,10,10,4.3,9,10,10,8
TOKREV390,28,9,10,4.6,9,9,9,10
TOKREV391,19,8,9,4.2,8,8,9,8
TOKREV392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV393,214,9,10,4.6,9,9,9,9
TOKREV394,29,9,10,5,10,10,10,10
TOKREV395,5,9,10,5,10,10,9,10
TOKREV396,27,9,9,4.5,9,9,10,9
TOKREV397,55,9,10,4.8,10,9,10,10
TOKREV398,103,9,10,4.8,10,9,10,10
TOKREV399,71,9,9,4.7,9,9,10,10
TOKREV400,132,9,10,5,10,10,10,10
TOKREV401,59,8,9,4.2,8,9,9,8
TOKREV402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV403,24,9,10,4.8,10,10,9,10
TOKREV404,36,9,9,4.7,10,10,9,10
TOKREV405,34,9,9,4.4,9,9,9,9
TOKREV406,19,10,10,4.7,9,9,10,9
TOKREV407,131,10,10,4.8,10,9,9,9
TOKREV408,0,9,10,4.6,10,9,10,0.0
TOKREV409,2,10,10,5,10,10,10,10
TOKREV410,10,9,9,4.7,9,9,9,10
TOKREV411,16,10,10,4.8,10,9,10,10
TOKREV412,5,9,9,4.4,9,9,9,8
TOKREV413,70,10,10,5,10,10,10,10
TOKREV414,70,10,10,4.3,9,8,9,8
TOKREV415,33,9,9,4.7,10,9,9,9
TOKREV416,123,10,10,4.8,9,9,10,9
TOKREV417,178,10,10,4.9,10,10,10,10
TOKREV418,0,8,10,5,10,10,10,0.0
TOKREV419,40,9,10,4.5,9,9,10,8
TOKREV420,8,10,10,5,10,10,10,10
TOKREV421,1,10,10,3,10,6,10,2
TOKREV422,23,9,10,4.7,9,9,10,10
TOKREV423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV424,15,10,10,4.7,9,9,9,9
TOKREV425,15,10,10,4.8,10,9,9,10
TOKREV426,112,10,10,4.9,10,10,10,10
TOKREV427,14,9,9,4.2,8,9,9,8
TOKREV428,72,10,10,4.9,10,10,10,10
TOKREV429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV430,0,10,10,5,10,10,10,0.0
TOKREV431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV432,22,10,10,4.8,10,10,10,9
TOKREV433,13,9,10,4.7,9,9,9,10
TOKREV434,85,10,10,4.8,10,9,9,10
TOKREV435,59,10,10,4.9,10,10,10,10
TOKREV436,1,10,10,5,10,10,10,10
TOKREV437,14,9,9,4.7,9,10,9,9
TOKREV438,13,10,10,5,10,10,10,10
TOKREV439,3,10,10,5,10,10,10,10
TOKREV440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV441,0,9,10,4.6,10,9,10,0.0
TOKREV442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV443,39,9,9,4.6,10,9,10,9
TOKREV444,2,10,10,5,10,10,10,10
TOKREV445,112,9,9,4.7,9,9,10,9
TOKREV446,86,9,8,4.5,9,9,10,9
TOKREV447,74,10,10,4.7,9,9,10,9
TOKREV448,19,10,9,4.6,9,9,9,9
TOKREV449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV450,27,10,10,4.8,10,10,10,10
TOKREV451,59,9,10,4.8,10,10,10,9
TOKREV452,126,9,10,4.9,10,10,9,10
TOKREV453,3,10,10,5,10,10,10,10
TOKREV454,228,10,9,4.8,9,9,10,10
TOKREV455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV456,9,8,8,3.9,7,7,8,8
TOKREV457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV458,2,10,9,4.5,9,9,10,10
TOKREV459,39,10,10,4.8,10,10,10,10
TOKREV460,1,10,10,5,10,10,10,10
TOKREV461,23,9,9,4.5,9,9,9,9
TOKREV462,40,10,10,4.7,9,9,8,9
TOKREV463,0,10,10,4.7,9,10,10,0.0
TOKREV464,9,10,10,5,10,10,10,10
TOKREV465,21,8,10,4.8,9,9,9,10
TOKREV466,0,10,10,5,10,10,10,10
TOKREV467,1,8,6,4,8,8,8,8
TOKREV468,38,9,9,4.7,10,9,10,9
TOKREV469,2,10,10,5,9,10,10,10
TOKREV470,6,10,10,4.8,10,10,10,10
TOKREV471,36,9,10,4.7,9,9,10,10
TOKREV472,10,10,10,4.6,9,9,10,10
TOKREV473,9,10,10,4.8,10,9,10,10
TOKREV474,120,10,10,4.9,10,10,10,10
TOKREV475,72,10,10,4.9,10,9,10,10
TOKREV476,4,9,10,4.8,10,8,10,10
TOKREV477,173,9,10,4.7,9,9,10,9
TOKREV478,67,10,10,5,10,10,10,10
TOKREV479,68,9,10,4.8,10,9,9,10
TOKREV480,52,10,9,4.5,9,9,10,9
TOKREV481,83,10,10,4.9,10,10,10,10
TOKREV482,22,9,10,4.9,10,10,10,10
TOKREV483,31,9,9,4.2,9,8,9,8
TOKREV484,1,8,10,5,10,8,10,10
TOKREV485,13,10,10,4.9,10,10,10,10
TOKREV486,6,10,10,5,10,9,10,10
TOKREV487,5,9,10,4.4,8,9,10,8
TOKREV488,68,10,10,4.8,10,10,10,10
TOKREV489,4,10,9,4.2,10,9,9,10
TOKREV490,8,9,9,4.4,9,9,8,9
TOKREV491,8,8,9,4.4,8,8,8,9
TOKREV492,8,9,10,4.4,10,10,9,10
TOKREV493,18,10,9,4.6,9,9,9,10
TOKREV494,21,9,10,4.8,10,9,10,10
TOKREV495,55,9,10,4.9,10,10,10,10
TOKREV496,4,10,10,5,10,10,10,10
TOKREV497,43,10,10,4.7,10,10,10,9
TOKREV498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOKREV499,2,9,10,4.5,9,9,9,10
TOKREV500,65,10,10,4.7,10,9,10,10
TORREV1,17,10,9,4.5,9,9,9,8
TORREV2,17,10,10,4.8,10,10,10,10
TORREV3,101,10,10,4.9,10,10,10,10
TORREV4,2,10,10,4,10,8,10,10
TORREV5,229,10,10,4.8,10,9,10,10
TORREV6,5,10,10,5,10,10,10,10
TORREV7,158,10,10,4.8,10,9,10,10
TORREV8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV9,9,10,8,4.5,9,9,10,9
TORREV10,24,10,10,4.7,10,9,10,10
TORREV11,19,10,10,5,10,10,10,10
TORREV12,45,10,10,4.8,10,9,10,10
TORREV13,0,10,10,5,10,10,10,0.0
TORREV14,31,10,10,4.8,10,9,9,10
TORREV15,4,10,10,5,10,10,10,10
TORREV16,5,10,10,5,10,10,10,10
TORREV17,122,10,10,5,10,10,10,10
TORREV18,58,10,10,5,10,10,10,10
TORREV19,53,10,9,4.7,9,9,10,9
TORREV20,4,10,10,5,10,10,10,10
TORREV21,3,10,10,5,10,10,10,10
TORREV22,5,10,10,5,10,10,10,9
TORREV23,29,10,10,4.9,10,9,10,10
TORREV24,41,9,10,4.8,10,10,10,9
TORREV25,450,10,10,4.7,10,9,10,9
TORREV26,14,10,10,5,10,9,10,9
TORREV27,32,10,9,4.7,10,9,10,9
TORREV28,120,10,10,4.8,10,10,10,10
TORREV29,43,10,10,5,10,10,10,10
TORREV30,0,10,10,4.8,10,9,10,10
TORREV31,4,10,9,4.2,9,9,9,9
TORREV32,55,10,10,4.6,10,10,9,9
TORREV33,68,10,10,4.8,10,10,10,9
TORREV34,1,10,10,5,10,10,10,10
TORREV35,3,7,8,3.4,9,7,7,7
TORREV36,4,10,10,4.2,9,9,10,8
TORREV37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV38,7,10,10,4.5,9,9,10,9
TORREV39,96,10,10,4.7,10,10,10,8
TORREV40,135,10,10,4.8,10,10,10,10
TORREV41,172,10,10,4.7,9,9,10,9
TORREV42,15,10,10,5,10,10,10,10
TORREV43,143,10,10,4.8,10,10,10,9
TORREV44,58,10,10,5,10,10,10,10
TORREV45,60,10,10,4.9,10,9,10,9
TORREV46,1,10,10,5,10,10,10,10
TORREV47,12,10,10,4.8,10,9,10,10
TORREV48,32,10,10,4.8,10,10,10,9
TORREV49,1,10,10,5,10,10,10,10
TORREV50,4,10,10,5,10,10,10,10
TORREV51,9,9,10,4.9,10,10,9,10
TORREV52,8,10,10,4.9,10,9,10,10
TORREV53,420,10,10,4.8,10,9,10,10
TORREV54,25,10,10,4.8,10,9,10,10
TORREV55,36,10,10,4.8,10,9,9,10
TORREV56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV57,24,10,10,4.8,10,10,10,9
TORREV58,72,10,10,4.7,9,9,9,9
TORREV59,269,10,10,5,10,10,10,10
TORREV60,3,10,10,5,10,10,10,10
TORREV61,45,10,10,4.5,9,9,10,8
TORREV62,184,10,10,4.8,10,9,10,9
TORREV63,233,10,10,5,10,10,9,10
TORREV64,1,10,2,5,8,10,10,10
TORREV65,43,10,10,4.5,9,9,10,9
TORREV66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV67,58,10,10,5,10,10,10,10
TORREV68,69,10,10,5,10,10,10,10
TORREV69,16,10,10,5,10,10,10,10
TORREV70,7,10,10,4.7,10,10,9,10
TORREV71,10,9,9,4.5,9,8,9,9
TORREV72,105,10,10,4.7,10,9,10,9
TORREV73,62,10,10,4.8,10,9,10,10
TORREV74,119,10,10,4.8,10,9,10,10
TORREV75,9,10,7,4.5,9,9,10,10
TORREV76,69,10,10,4.5,9,9,10,10
TORREV77,43,9,10,4.8,10,9,10,10
TORREV78,254,10,10,4.8,10,10,10,10
TORREV79,68,10,9,4.8,9,9,10,10
TORREV80,38,10,10,4.8,10,9,10,9
TORREV81,295,10,10,4.7,10,10,10,9
TORREV82,3,10,8,3.6,8,8,9,7
TORREV83,3,9,10,4.3,10,9,10,8
TORREV84,231,10,10,4.5,9,9,9,9
TORREV85,196,10,10,4.9,10,10,10,10
TORREV86,104,10,9,4.7,9,9,9,9
TORREV87,86,10,10,4.9,10,10,10,10
TORREV88,9,10,10,5,10,10,10,10
TORREV89,6,9,9,4,8,8,9,9
TORREV90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV91,114,10,10,4.8,10,9,10,10
TORREV92,1,10,10,5,10,10,10,10
TORREV93,41,7,9,4.3,9,8,9,9
TORREV94,56,9,10,4.9,10,9,10,10
TORREV95,137,10,10,4.9,10,10,10,10
TORREV96,245,10,10,4.8,10,10,10,10
TORREV97,68,10,10,5,10,10,10,10
TORREV98,24,9,10,4.8,9,9,10,10
TORREV99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV100,74,10,10,4.8,10,9,10,10
TORREV101,611,10,10,4.9,10,10,10,10
TORREV102,146,10,9,4,8,8,9,7
TORREV103,1,10,10,5,10,10,10,10
TORREV104,190,10,10,4.8,10,10,10,9
TORREV105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV106,13,10,10,4.9,10,10,10,10
TORREV107,82,10,10,4.7,10,10,10,9
TORREV108,59,10,10,4.9,10,10,10,10
TORREV109,15,10,10,5,10,10,10,10
TORREV110,13,9,10,4.9,10,10,10,10
TORREV111,7,10,10,5,10,10,10,10
TORREV112,27,10,10,5,10,10,10,10
TORREV113,103,10,9,4.8,10,10,10,10
TORREV114,89,10,10,4.6,9,9,10,9
TORREV115,145,10,10,4.9,10,9,10,10
TORREV116,22,10,10,4.8,10,9,9,10
TORREV117,32,10,10,4.6,9,9,10,8
TORREV118,254,10,9,4.8,9,9,10,9
TORREV119,21,10,10,5,10,10,10,10
TORREV120,330,9,10,4.9,9,9,9,10
TORREV121,14,10,10,4.8,10,10,10,10
TORREV122,192,10,10,4.9,10,9,10,10
TORREV123,70,10,10,4.8,10,10,10,10
TORREV124,118,10,10,4.9,10,9,10,10
TORREV125,1,10,10,3,4,2,10,4
TORREV126,95,10,10,4.8,10,9,10,10
TORREV127,6,10,10,5,10,10,10,10
TORREV128,5,8,7,3.8,7,8,8,8
TORREV129,33,10,10,4.8,10,9,10,10
TORREV130,33,9,10,4.9,10,9,10,10
TORREV131,2,10,10,5,10,10,10,10
TORREV132,14,9,10,4.8,10,9,10,10
TORREV133,54,9,10,4.7,9,9,10,10
TORREV134,81,10,10,5,10,10,10,10
TORREV135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV136,9,10,10,5,10,10,10,10
TORREV137,67,10,10,5,10,10,10,10
TORREV138,243,10,10,5,10,10,10,10
TORREV139,7,10,10,4.7,9,9,10,9
TORREV140,37,10,10,5,10,10,10,10
TORREV141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV143,229,10,10,4.5,9,9,9,9
TORREV144,19,10,10,4.7,9,9,10,8
TORREV145,144,10,10,4.9,10,10,10,10
TORREV146,13,10,10,5,10,10,10,10
TORREV147,1,10,10,5,10,10,10,10
TORREV148,5,10,10,4.8,10,9,10,10
TORREV149,194,10,10,4.9,10,10,10,10
TORREV150,34,10,10,4.9,10,9,10,10
TORREV151,5,9,10,4.6,10,9,10,10
TORREV152,105,10,10,4.8,10,10,10,10
TORREV153,21,10,10,4.8,10,9,10,9
TORREV154,14,10,10,4.8,10,9,10,9
TORREV155,267,10,10,5,10,10,10,10
TORREV156,1,10,10,4,8,8,10,10
TORREV157,47,9,10,5,10,10,10,10
TORREV158,250,10,10,4.8,10,10,10,10
TORREV159,0,10,9,4.5,9,9,10,10
TORREV160,95,9,10,4.7,10,10,10,9
TORREV161,92,10,10,4.9,10,10,10,10
TORREV162,11,10,10,4.8,10,10,10,9
TORREV163,9,10,9,3.9,8,8,8,8
TORREV164,50,10,10,5,10,10,10,10
TORREV165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV166,52,10,10,4.9,10,10,10,10
TORREV167,270,10,10,4.8,9,9,10,9
TORREV168,62,10,10,4.7,10,9,9,9
TORREV169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV170,1,10,10,5,10,10,10,10
TORREV171,4,10,10,5,10,10,10,10
TORREV172,104,10,10,4.9,10,10,10,10
TORREV173,7,10,10,5,10,10,10,10
TORREV174,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV176,14,10,10,5,10,10,10,10
TORREV177,63,10,10,4.9,10,9,10,10
TORREV178,62,10,10,4.8,10,10,10,10
TORREV179,55,10,10,4.8,10,10,10,9
TORREV180,40,9,10,5,10,9,10,10
TORREV181,27,10,10,5,10,10,10,10
TORREV182,12,10,10,4.9,9,10,10,10
TORREV183,271,10,10,4.9,10,10,10,10
TORREV184,68,10,10,4.8,10,9,10,9
TORREV185,119,10,10,5,10,10,10,10
TORREV186,16,10,10,4.8,10,10,10,10
TORREV187,140,10,10,4.8,10,10,10,9
TORREV188,81,10,9,4.5,9,9,9,9
TORREV189,164,10,10,5,10,10,10,10
TORREV190,1,10,6,5,10,10,8,10
TORREV191,323,10,10,5,10,9,10,10
TORREV192,9,10,10,4.5,10,9,10,9
TORREV193,8,10,10,5,10,10,10,10
TORREV194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV195,20,10,10,4.9,10,10,10,10
TORREV196,13,10,9,4.2,9,8,10,8
TORREV197,289,9,10,4.8,10,9,10,10
TORREV198,26,10,10,4.8,10,9,10,10
TORREV199,8,10,8,3.9,7,7,9,8
TORREV200,3,9,10,5,10,10,10,9
TORREV201,24,10,10,5,10,10,10,10
TORREV202,43,10,10,4.8,9,9,10,9
TORREV203,110,10,10,4.9,10,10,10,10
TORREV204,19,10,10,5,10,10,10,10
TORREV205,180,10,9,4.6,9,9,9,9
TORREV206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV208,243,10,10,4.8,10,10,10,10
TORREV209,4,10,10,4.8,9,10,10,10
TORREV210,51,10,10,5,10,10,10,10
TORREV211,1,8,10,4,10,8,10,6
TORREV212,66,9,10,4.9,10,9,10,9
TORREV213,100,10,10,5,10,9,10,10
TORREV214,9,9,9,4.5,10,9,9,9
TORREV215,4,9,9,4.5,10,9,9,8
TORREV216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV217,6,10,10,5,10,9,10,10
TORREV218,134,10,10,4.9,10,10,10,10
TORREV219,48,9,9,4.5,9,9,10,9
TORREV220,488,9,10,4.8,9,9,10,9
TORREV221,41,10,10,4.8,10,10,10,10
TORREV222,76,10,10,5,10,10,10,10
TORREV223,294,10,10,4.8,9,9,10,10
TORREV224,36,10,10,4.8,10,10,10,10
TORREV225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV226,5,10,10,4.6,10,10,10,8
TORREV227,1,10,10,5,10,6,10,10
TORREV228,8,10,10,4.7,9,9,10,8
TORREV229,2,10,10,5,10,10,10,10
TORREV230,27,10,10,4.7,10,9,10,10
TORREV231,5,9,10,5,10,10,10,10
TORREV232,8,10,10,4.9,10,10,10,9
TORREV233,23,10,10,5,10,10,10,10
TORREV234,7,9,10,4.5,9,9,10,9
TORREV235,6,9,10,4.8,10,10,10,10
TORREV236,8,10,10,5,10,10,10,10
TORREV237,1,10,10,5,10,8,10,10
TORREV238,88,10,8,4.5,9,9,9,9
TORREV239,30,10,10,5,10,10,10,10
TORREV240,122,10,10,4.8,10,9,10,10
TORREV241,76,10,10,5,10,10,10,10
TORREV242,27,10,10,4.8,10,10,10,10
TORREV243,17,10,10,4.8,10,10,10,9
TORREV244,17,10,10,5,10,10,10,10
TORREV245,119,10,10,4.5,10,9,10,9
TORREV246,18,10,10,5,10,10,10,10
TORREV247,5,10,10,5,10,10,10,10
TORREV248,101,10,10,4.9,10,9,10,10
TORREV249,17,9,10,4.8,10,10,9,10
TORREV250,57,10,10,5,10,10,10,10
TORREV251,93,9,9,4.5,9,9,9,9
TORREV252,5,10,10,5,9,10,10,9
TORREV253,208,9,10,4.8,10,10,10,10
TORREV254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV255,114,10,10,4.6,9,9,10,9
TORREV256,7,10,10,5,10,9,10,10
TORREV257,33,10,10,4.9,10,10,9,10
TORREV258,1,10,10,5,10,10,10,10
TORREV259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV260,1,10,10,5,10,10,10,10
TORREV261,149,10,10,4.9,10,10,10,10
TORREV262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV263,6,10,9,5,10,10,10,8
TORREV264,138,10,10,5,10,10,10,10
TORREV265,2,10,10,5,10,9,10,10
TORREV266,60,10,10,4.7,10,9,10,9
TORREV267,18,10,10,5,10,10,10,10
TORREV268,63,10,10,5,10,9,10,10
TORREV269,28,10,10,5,10,9,10,10
TORREV270,11,10,10,4.9,10,10,10,10
TORREV271,7,10,10,5,10,9,10,10
TORREV272,4,9,8,4.8,9,9,10,9
TORREV273,10,9,10,4.5,10,9,9,8
TORREV274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV275,9,10,10,4.9,10,10,10,10
TORREV276,96,10,10,5,10,9,10,10
TORREV277,23,9,9,4.3,9,9,9,8
TORREV278,8,10,10,4.8,10,10,10,9
TORREV279,5,10,9,4.2,8,9,10,10
TORREV280,43,10,10,4.8,10,9,10,10
TORREV281,68,10,10,4.5,10,9,10,9
TORREV282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV283,66,10,10,4.2,9,8,10,8
TORREV284,13,9,10,5,10,9,10,10
TORREV285,10,9,10,4.9,10,9,10,10
TORREV286,3,10,10,5,10,10,10,10
TORREV287,0,10,10,4.8,10,10,10,10
TORREV288,46,10,10,4.6,10,9,10,10
TORREV289,31,10,10,4.9,10,10,10,10
TORREV290,16,9,9,4,8,8,9,8
TORREV291,7,10,10,5,10,10,10,9
TORREV292,2,10,10,5,10,10,10,10
TORREV293,43,10,10,4.6,10,9,10,9
TORREV294,68,10,10,4.9,10,10,10,10
TORREV295,80,10,10,5,10,10,10,10
TORREV296,125,10,10,4.8,10,10,10,9
TORREV297,143,10,10,4.8,10,10,10,9
TORREV298,291,10,10,4.8,10,10,10,9
TORREV299,73,10,10,5,10,10,10,10
TORREV300,2,10,9,5,9,10,10,9
TORREV301,6,10,10,5,10,10,10,10
TORREV302,6,10,10,5,10,10,10,9
TORREV303,404,10,9,4.8,9,8,9,9
TORREV304,2,9,9,3.5,8,7,6,9
TORREV305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV306,94,10,10,4.8,10,9,10,10
TORREV307,523,10,10,4.9,10,10,10,10
TORREV308,8,9,10,4.8,10,10,9,10
TORREV309,17,10,10,4.9,10,10,10,10
TORREV310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV311,62,10,10,4.8,9,9,10,9
TORREV312,1,10,10,4,8,10,10,8
TORREV313,86,10,10,4.9,10,10,10,10
TORREV314,76,10,10,5,10,10,10,10
TORREV315,43,10,10,4.8,10,9,10,9
TORREV316,33,10,10,5,10,10,10,10
TORREV317,29,10,10,4.6,10,9,10,9
TORREV318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV319,69,10,10,4.8,10,9,10,10
TORREV320,94,10,10,4.8,10,9,10,10
TORREV321,60,9,8,4.3,9,8,8,9
TORREV322,3,10,9,4.7,9,9,10,8
TORREV323,7,10,10,5,10,10,10,10
TORREV324,5,9,9,4.6,8,8,10,9
TORREV325,87,10,10,4.7,10,9,10,9
TORREV326,75,10,10,4.8,10,10,9,10
TORREV327,113,10,10,4.9,10,9,10,10
TORREV328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV329,45,10,10,4.8,10,10,10,10
TORREV330,8,10,10,5,10,10,10,10
TORREV331,17,9,9,4.3,8,9,9,9
TORREV332,34,10,10,4.9,10,10,10,10
TORREV333,1,10,10,5,10,10,10,10
TORREV334,35,10,10,4.8,10,9,10,10
TORREV335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV336,17,10,9,4.3,9,9,9,8
TORREV337,13,10,9,4,8,8,10,8
TORREV338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV339,303,10,10,4.9,10,10,10,10
TORREV340,15,10,10,5,10,10,10,10
TORREV341,72,10,10,4.9,10,9,10,10
TORREV342,28,10,10,4.8,10,9,9,10
TORREV343,54,10,10,5,10,10,10,10
TORREV344,8,10,10,4.7,10,9,10,8
TORREV345,87,9,10,4.7,10,9,10,10
TORREV346,5,9,10,5,10,9,10,10
TORREV347,3,10,10,5,10,10,10,10
TORREV348,1,10,10,5,10,10,10,10
TORREV349,23,9,10,4.9,10,10,10,10
TORREV350,18,8,8,3.9,9,8,9,9
TORREV351,2,10,10,5,10,10,10,10
TORREV352,3,9,10,5,10,8,10,9
TORREV353,141,10,10,4.8,10,9,10,10
TORREV354,115,10,10,4.8,9,9,10,9
TORREV355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV356,38,10,10,4.9,10,10,10,10
TORREV357,106,10,10,4.5,10,9,10,9
TORREV358,224,10,10,4.9,10,10,10,10
TORREV359,7,10,9,4.8,10,9,10,10
TORREV360,3,10,10,4,9,9,9,9
TORREV361,125,10,10,5,10,10,10,10
TORREV362,187,10,10,4.8,10,10,10,10
TORREV363,88,10,10,4.9,10,10,10,10
TORREV364,5,10,10,4.8,10,8,10,10
TORREV365,9,10,10,4.7,10,9,10,10
TORREV366,12,10,10,4.8,10,10,10,10
TORREV367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV368,9,10,10,4.5,9,9,9,9
TORREV369,129,10,10,4.9,10,10,10,10
TORREV370,73,9,8,4.7,9,9,10,9
TORREV371,18,10,10,5,10,10,10,10
TORREV372,1,8,6,4,8,8,10,10
TORREV373,57,10,10,5,10,10,10,10
TORREV374,360,10,10,4.8,10,10,10,10
TORREV375,1,10,10,5,10,10,10,10
TORREV376,20,10,10,4.9,10,10,9,10
TORREV377,155,10,10,4.8,9,9,9,9
TORREV378,0,2,2,0.0,2,2,2,2
TORREV379,5,10,10,5,10,10,9,10
TORREV380,68,10,10,4.8,10,9,9,10
TORREV381,44,10,10,4.9,10,10,10,10
TORREV382,10,10,10,5,10,9,10,10
TORREV383,8,10,10,4.5,9,10,10,9
TORREV384,33,9,9,4.2,9,9,10,9
TORREV385,6,10,10,5,10,10,10,10
TORREV386,44,10,10,4.8,10,10,10,9
TORREV387,50,10,10,4.9,10,10,10,10
TORREV388,198,10,10,4.8,9,10,10,10
TORREV389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV390,8,10,10,4.9,10,9,9,10
TORREV391,2,10,10,5,10,10,10,10
TORREV392,3,9,10,4.7,10,9,10,10
TORREV393,3,10,10,5,10,10,10,10
TORREV394,0,10,10,5,10,10,10,10
TORREV395,10,10,10,5,10,10,10,10
TORREV396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV397,8,10,10,5,10,10,10,10
TORREV398,121,10,10,4.8,9,9,10,9
TORREV399,179,10,10,5,10,10,10,10
TORREV400,22,10,10,4.9,10,10,10,10
TORREV401,44,10,10,4.8,10,10,10,10
TORREV402,3,10,10,5,10,10,10,10
TORREV403,89,9,10,4.8,10,10,10,10
TORREV404,3,8,7,4,9,7,9,8
TORREV405,8,10,10,4.9,10,10,10,10
TORREV406,2,10,10,5,10,10,10,10
TORREV407,50,9,9,4.8,10,9,10,9
TORREV408,14,10,10,5,10,10,10,10
TORREV409,80,10,10,5,10,10,10,10
TORREV410,289,10,10,4.8,9,9,10,9
TORREV411,4,10,10,4.8,10,9,10,10
TORREV412,19,10,10,4.9,10,9,10,9
TORREV413,435,9,9,4.8,9,9,9,9
TORREV414,135,10,10,4.8,10,9,10,10
TORREV415,321,10,10,4.7,10,9,10,9
TORREV416,65,10,10,4.8,10,9,9,10
TORREV417,35,10,10,5,10,10,10,10
TORREV418,7,10,10,4.8,10,10,10,10
TORREV419,42,10,10,4.8,10,9,9,9
TORREV420,69,10,9,4.7,9,9,9,9
TORREV421,8,10,10,4.9,10,10,10,10
TORREV422,13,10,10,5,10,10,10,10
TORREV423,4,10,10,4.8,10,9,10,10
TORREV424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV425,6,10,10,4.7,10,9,10,10
TORREV426,95,10,10,4.9,10,10,10,10
TORREV427,11,10,10,5,10,9,10,10
TORREV428,38,10,9,4.7,9,9,9,9
TORREV429,107,10,10,4.8,10,10,10,10
TORREV430,63,10,10,4.6,9,9,10,9
TORREV431,37,10,10,4.9,10,10,10,10
TORREV432,36,10,10,4.8,10,9,9,9
TORREV433,42,9,10,4.9,10,10,10,10
TORREV434,80,10,10,4.7,10,9,10,9
TORREV435,340,10,10,5,10,10,10,10
